USER_ID,YOB,Gender,Income,HouseholdStatus,EducationLevel,Q124742,Q124122,Q123464,Q123621,Q122769,Q122770,Q122771,Q122120,Q121699,Q121700,Q120978,Q121011,Q120379,Q120650,Q120472,Q120194,Q120012,Q120014,Q119334,Q119851,Q119650,Q118892,Q118117,Q118232,Q118233,Q118237,Q117186,Q117193,Q116797,Q116881,Q116953,Q116601,Q116441,Q116448,Q116197,Q115602,Q115777,Q115610,Q115611,Q115899,Q115390,Q114961,Q114748,Q115195,Q114517,Q114386,Q113992,Q114152,Q113583,Q113584,Q113181,Q112478,Q112512,Q112270,Q111848,Q111580,Q111220,Q110740,Q109367,Q108950,Q109244,Q108855,Q108617,Q108856,Q108754,Q108342,Q108343,Q107869,Q107491,Q106993,Q106997,Q106272,Q106388,Q106389,Q106042,Q105840,Q105655,Q104996,Q103293,Q102906,Q102674,Q102687,Q102289,Q102089,Q101162,Q101163,Q101596,Q100689,Q100680,Q100562,Q99982,Q100010,Q99716,Q99581,Q99480,Q98869,Q98578,Q98059,Q98078,Q98197,Q96024,Party
3009,1985,Male,"$25,001 - $50,000",Married (no kids),Current Undergraduate,,,,,Yes,No,Public,Yes,No,No,Yes,No,Yes,Yes,Art,Try first,No,No,No,No,Giving,,,,,,Cool headed,Odd hours,Yes,Right,No,Yes,No,No,P.M.,Yes,Start,No,No,Circumstances,No,Yes,No,Yes,No,Mysterious,No,Yes,Tunes,Technology,,Yes,Yes,Yes,No,Supportive,No,Mac,Yes,Risk-friendly,No,Yes!,No,Space,No,In-person,Yes,No,,,,,,,,,Yes,No,No,No,Yes,No,No,Rent,Pessimist,Dad,Yes,No,Yes,Yes,Nope,Yes,No,No,Yes,Yes,Yes,,,,No,Republican
2668,1993,Male,,Married (no kids),,Yes,Yes,No,No,No,No,Public,Yes,Yes,No,No,Yes,Yes,Yes,Art,Try first,No,Yes,Yes,No,Giving,Yes,No,Idealist,No,No,Hot headed,Odd hours,No,Right,No,Yes,Yes,No,P.M.,Yes,End,Yes,No,Circumstances,Yes,Yes,No,Yes,No,TMI,No,No,Tunes,People,No,No,Yes,No,Yes,,No,Mac,Yes,Risk-friendly,Yes,Yes!,No,Socialize,,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Rent,Optimist,Mom,No,Yes,Yes,Yes,Nope,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Democrat
4301,1977,Female,"$50,000 - $74,999",Single (no kids),Bachelor's Degree,No,No,No,Yes,Yes,No,Public,Yes,No,No,Yes,No,No,Yes,Science,Study first,No,Yes,No,Yes,Receiving,Yes,,,,,Hot headed,Standard hours,Yes,Happy,Yes,Yes,Yes,No,P.M.,Yes,End,No,No,Me,Yes,No,Yes,Yes,No,TMI,No,Yes,Tunes,Technology,Yes,Yes,Yes,No,Yes,Supportive,Yes,PC,No,Cautious,No,Umm...,No,Socialize,No,In-person,No,Yes,Yes,Yes,Yay people!,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,Rent,Optimist,Dad,No,Yes,Yes,Yes,Check!,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Republican
5310,1979,Male,"$100,001 - $150,000",Married (no kids),Bachelor's Degree,,,,,,Yes,Private,,,,Yes,Yes,,,,,,,,,,,,,,,Cool headed,Standard hours,No,Right,No,Yes,No,Yes,P.M.,No,Start,Yes,Yes,Me,No,Yes,,Yes,,,No,,Talk,People,Yes,,Yes,,No,,,PC,Yes,Risk-friendly,No,Yes!,No,Space,Yes,,,,,,,,,,,,,,,,,,,Rent,Optimist,Mom,Yes,,,,,,No,No,Yes,,,,,,Yes,Republican
5828,1998,Male,,,Current K-12,No,Yes,No,No,No,No,Public,Yes,Yes,No,No,No,Yes,,Science,Try first,Yes,Yes,Yes,No,Receiving,No,No,Pragmatist,No,Yes,Cool headed,Standard hours,No,Happy,Yes,Yes,No,No,P.M.,Yes,End,Yes,No,Circumstances,No,No,No,Yes,No,TMI,No,Yes,Tunes,People,Yes,No,Yes,Yes,Yes,Supportive,No,PC,Yes,Risk-friendly,No,Yes!,No,Socialize,Yes,In-person,No,No,Yes,Yes,Yay people!,No,No,No,No,,No,Yes,No,No,Yes,Yes,Yes,Rent,Optimist,Mom,No,No,Yes,Yes,Check!,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Republican
5110,1999,Male,,Single (no kids),Current K-12,,,,No,,Yes,Public,No,No,No,,,,,Science,,,,,,,,,,No,,Cool headed,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Yes,Supportive,,,No,Cautious,,Umm...,Yes,Space,Yes,,,,Yes,,,,,,,,,,Yes,,,,No,,,,,,,,,,,,,,,,,,,Democrat
3289,1950,Female,,Married (no kids),,,,No,No,No,Yes,Public,No,Yes,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,Talk,Technology,Yes,Yes,No,Yes,Yes,Supportive,No,Mac,No,Cautious,No,Yes!,No,Space,No,In-person,No,Yes,Yes,Yes,Yay people!,,,,,,,,Yes,No,Yes,No,No,Own,Optimist,Mom,No,,,,,,,,,,,,,,No,Republican
3699,1971,Male,"$25,001 - $50,000",Single (no kids),,,No,No,Yes,No,No,Private,No,Yes,Yes,Yes,No,No,Yes,Science,Study first,Yes,Yes,Yes,Yes,Receiving,Yes,No,Idealist,No,No,Cool headed,Standard hours,No,Right,Yes,Yes,No,No,P.M.,Yes,Start,Yes,No,Me,Yes,Yes,Yes,Yes,No,Mysterious,No,Yes,Tunes,Technology,Yes,Yes,Yes,Yes,Yes,Demanding,Yes,PC,Yes,Risk-friendly,No,Yes!,No,Space,No,In-person,No,No,Yes,Yes,Yay people!,Yes,,,No,Yes,No,Yes,No,Yes,No,No,No,Own,Pessimist,Mom,Yes,Yes,Yes,Yes,Check!,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Republican
2918,1965,Male,"$75,000 - $100,000",Married (w/kids),,,,,,,,,Yes,Yes,No,Yes,No,No,Yes,Science,Study first,Yes,,Yes,Yes,Receiving,Yes,No,Pragmatist,Yes,Yes,Cool headed,Odd hours,No,Happy,No,Yes,No,,P.M.,Yes,End,Yes,Yes,Me,No,No,Yes,No,No,TMI,No,Yes,Talk,Technology,No,No,Yes,Yes,No,Demanding,Yes,PC,Yes,Cautious,No,Umm...,No,Space,Yes,In-person,Yes,,,No,Grrr people,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Own,Optimist,Dad,No,Yes,No,No,Check!,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Democrat
1885,1985,Female,"$50,000 - $74,999",Domestic Partners (no kids),Bachelor's Degree,No,No,,,,,,No,Yes,No,Yes,No,,,,,,,,,,,,Pragmatist,,,,Standard hours,,,,,,,P.M.,,,,No,Circumstances,,,,Yes,No,,No,,,,,,,,Yes,,,PC,,,,,No,,,,No,,Yes,,Grrr people,,No,Yes,Yes,Yes,Yes,,,,,,,,,,,Yes,Yes,,,,,,,,No,Only-child,,No,No,Democrat
1715,1995,Male,"under $25,000",Single (no kids),Current K-12,Yes,Yes,No,No,Yes,No,Public,Yes,Yes,No,Yes,,,Yes,,Study first,,Yes,Yes,No,Receiving,Yes,No,,Yes,,Cool headed,Odd hours,No,Happy,Yes,No,No,Yes,A.M.,Yes,Start,Yes,Yes,,Yes,No,Yes,Yes,No,TMI,No,No,Tunes,People,Yes,Yes,Yes,Yes,No,Demanding,,Mac,No,Cautious,Yes,Umm...,Yes,Space,Yes,In-person,No,Yes,Yes,Yes,Grrr people,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Rent,Optimist,Dad,No,No,Yes,Yes,Nope,Yes,No,,Yes,Yes,Yes,Yes,,,No,Democrat
5050,1945,Female,"$75,000 - $100,000",Married (w/kids),Bachelor's Degree,,,,,,No,Public,,,,,,,,,,,,,,,,No,,No,No,,,,,,,,,P.M.,Yes,Start,Yes,No,,No,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,No,Grrr people,,,,,,No,No,No,,No,Yes,,Own,,,No,,,,,,,,,,,,,,,Republican
1272,1989,Female,"under $25,000",Married (no kids),Current Undergraduate,No,Yes,No,No,Yes,No,Public,No,Yes,No,Yes,Yes,No,Yes,Art,Study first,Yes,Yes,Yes,No,Giving,Yes,No,Idealist,Yes,Yes,Hot headed,Standard hours,Yes,Happy,No,Yes,No,No,A.M.,No,Start,Yes,Yes,Circumstances,Yes,No,No,Yes,No,TMI,Yes,No,Tunes,Technology,Yes,Yes,Yes,Yes,Yes,Supportive,No,PC,Yes,Cautious,No,Umm...,Yes,Space,No,In-person,Yes,No,Yes,Yes,Grrr people,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Rent,Pessimist,Dad,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Republican
3232,1993,Female,"under $25,000",Single (no kids),Associate's Degree,No,Yes,No,No,No,No,Public,No,Yes,No,No,Yes,Yes,Yes,Science,Try first,No,Yes,Yes,No,Giving,No,Yes,Idealist,No,No,Hot headed,Odd hours,No,Happy,Yes,No,No,Yes,A.M.,Yes,Start,Yes,No,Circumstances,Yes,Yes,No,No,No,TMI,No,No,Tunes,People,No,Yes,Yes,No,Yes,Supportive,No,PC,No,Cautious,No,Yes!,No,Space,No,In-person,No,No,Yes,Yes,Grrr people,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Own,Optimist,Dad,No,Yes,Yes,Yes,Nope,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Democrat
4806,1980,Male,"over $150,000",Married (no kids),Doctoral Degree,No,Yes,No,Yes,No,Yes,Private,No,Yes,No,Yes,Yes,Yes,Yes,Science,Study first,No,Yes,,,,,No,Pragmatist,No,No,Cool headed,Standard hours,No,Right,Yes,Yes,No,,A.M.,Yes,,Yes,No,,No,No,Yes,Yes,No,,No,No,Tunes,Technology,No,No,Yes,,Yes,Demanding,No,Mac,Yes,Cautious,No,Umm...,No,,No,,No,Yes,Yes,Yes,Grrr people,Yes,Yes,,Yes,No,Yes,Yes,No,No,No,Yes,No,Rent,Pessimist,Mom,Yes,No,Yes,Yes,Check!,Yes,No,No,Yes,,No,Yes,No,No,Yes,Democrat
3945,1986,Female,"$50,000 - $74,999",Married (no kids),Bachelor's Degree,Yes,No,No,Yes,Yes,No,Public,Yes,No,No,Yes,No,No,Yes,Science,Study first,No,No,Yes,No,Giving,Yes,No,Pragmatist,No,No,Cool headed,Standard hours,Yes,Happy,Yes,Yes,Yes,Yes,P.M.,Yes,Start,Yes,Yes,Circumstances,No,No,Yes,No,No,TMI,No,Yes,Talk,Technology,Yes,Yes,Yes,No,Yes,Supportive,No,PC,Yes,Cautious,No,Yes!,No,Space,Yes,In-person,Yes,No,Yes,Yes,Grrr people,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Own,Optimist,Mom,No,Yes,Yes,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Republican
1132,1957,Male,,Domestic Partners (no kids),Bachelor's Degree,No,No,No,No,No,Yes,Public,No,Yes,No,No,Yes,No,Yes,Art,Study first,Yes,,Yes,Yes,Giving,Yes,No,Idealist,Yes,No,Cool headed,,Yes,Happy,No,Yes,No,No,P.M.,Yes,Start,Yes,No,Me,Yes,No,No,Yes,No,Mysterious,No,No,Tunes,Technology,,Yes,Yes,Yes,No,Supportive,No,Mac,No,Cautious,No,Yes!,No,Space,Yes,Online,No,No,No,Yes,Grrr people,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,No,Own,Pessimist,Dad,No,Yes,No,No,Nope,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,Democrat
6237,1968,Female,"$25,001 - $50,000",Married (w/kids),Bachelor's Degree,Yes,No,No,Yes,No,No,Public,No,No,No,Yes,Yes,No,,,,,,No,Yes,Giving,Yes,No,Idealist,No,Yes,Hot headed,Standard hours,Yes,Happy,Yes,Yes,Yes,No,P.M.,Yes,Start,Yes,No,Circumstances,Yes,No,Yes,Yes,No,TMI,No,Yes,Tunes,People,Yes,Yes,Yes,No,Yes,Supportive,Yes,Mac,Yes,Cautious,Yes,Yes!,No,Space,No,Online,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Democrat
2077,1984,Female,"$50,000 - $74,999",Married (no kids),Current Undergraduate,No,No,No,No,,,,,,,,,,,,,,,,,,Yes,No,,No,Yes,Cool headed,Odd hours,,Right,Yes,,No,No,,,Start,,Yes,Circumstances,,,No,No,,Mysterious,Yes,No,Tunes,People,No,,,,Yes,,Yes,Mac,,Cautious,Yes,,No,Space,No,In-person,Yes,,Yes,,,,No,No,,Yes,Yes,Yes,Yes,,,,,Own,,Mom,No,Yes,,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,,,Democrat
2169,1949,Female,"$25,001 - $50,000",Married (no kids),,,No,No,No,Yes,No,Public,No,Yes,No,No,No,No,Yes,Science,Try first,Yes,No,No,Yes,Giving,Yes,Yes,Idealist,No,Yes,Hot headed,,Yes,Happy,Yes,Yes,No,No,A.M.,Yes,Start,No,No,Me,No,No,No,No,Yes,TMI,No,No,Talk,Technology,No,Yes,Yes,No,No,Supportive,No,Mac,Yes,Cautious,No,,,,,,No,Yes,No,Yes,Grrr people,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Own,,,,,,,Nope,Yes,No,No,No,Yes,No,Yes,Yes,No,No,Republican
3212,1990,Female,"$25,001 - $50,000",Single (no kids),Master's Degree,Yes,Yes,No,Yes,No,Yes,Public,No,Yes,No,No,Yes,Yes,Yes,Science,Study first,Yes,Yes,Yes,No,Giving,Yes,No,Idealist,Yes,Yes,Cool headed,Standard hours,No,Happy,Yes,Yes,Yes,No,A.M.,No,End,Yes,No,Circumstances,Yes,No,Yes,No,No,Mysterious,No,No,Tunes,People,No,No,Yes,Yes,Yes,Supportive,No,Mac,Yes,Risk-friendly,Yes,Yes!,No,Space,Yes,In-person,No,No,Yes,No,Grrr people,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Rent,Optimist,Dad,Yes,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Republican
2154,1985,Male,"$25,001 - $50,000",Single (no kids),Current Undergraduate,No,No,,Yes,No,No,Public,Yes,Yes,No,No,Yes,Yes,Yes,Science,Try first,No,No,No,No,Receiving,No,No,Idealist,No,No,Cool headed,Odd hours,Yes,Happy,Yes,Yes,No,Yes,A.M.,Yes,Start,Yes,No,Me,Yes,Yes,Yes,Yes,No,TMI,No,No,Talk,Technology,,,,,,,,,,Cautious,No,Umm...,Yes,Space,No,Online,,No,Yes,Yes,Yay people!,No,No,Yes,Yes,Yes,No,No,,,,,No,Rent,Optimist,Dad,No,Yes,No,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Only-child,No,No,Yes,Democrat
2018,1984,Female,"$75,000 - $100,000",Married (w/kids),,,,,,No,No,Public,Yes,No,No,No,Yes,,,,,,,No,,Receiving,,,,,,,,,,,,,,,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,No,No,No,Yes,No,Own,,Mom,No,Yes,,,,,,,,,No,Yes,No,Yes,No,Republican
4134,1995,Female,"$100,001 - $150,000",Single (no kids),Current K-12,Yes,No,No,No,No,No,Public,No,Yes,No,Yes,No,Yes,Yes,Science,Study first,No,Yes,No,No,Giving,Yes,Yes,Pragmatist,No,No,Cool headed,Standard hours,No,Happy,Yes,Yes,No,Yes,P.M.,Yes,Start,Yes,No,Circumstances,No,Yes,No,Yes,No,Mysterious,No,No,Tunes,People,No,Yes,Yes,Yes,Yes,Supportive,No,PC,Yes,Cautious,No,Yes!,No,Space,Yes,In-person,No,Yes,Yes,Yes,Grrr people,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Own,Optimist,Dad,No,No,Yes,Yes,Nope,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,Republican
540,1982,Male,"$50,000 - $74,999",Single (no kids),,,,No,Yes,Yes,Yes,Public,,Yes,No,,,No,,Science,Try first,No,Yes,Yes,No,Receiving,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,PC,,,,,No,,No,In-person,Yes,,,,,Yes,Yes,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,Democrat
2243,1974,Male,"$100,001 - $150,000",Single (no kids),Master's Degree,No,No,No,No,Yes,Yes,Public,No,Yes,No,Yes,Yes,Yes,Yes,Science,Study first,No,Yes,No,No,Giving,Yes,No,Pragmatist,Yes,No,Cool headed,Standard hours,No,Right,No,Yes,Yes,Yes,P.M.,Yes,End,No,Yes,Circumstances,,Yes,,Yes,No,Mysterious,Yes,No,Tunes,,Yes,Yes,Yes,,Yes,Supportive,No,PC,No,Risk-friendly,No,Yes!,,Socialize,No,In-person,No,Yes,Yes,Yes,Yay people!,Yes,Yes,No,No,No,No,,No,Yes,Yes,No,No,Rent,Optimist,,No,Yes,No,Yes,Nope,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Republican
6882,1999,Male,"under $25,000",Single (no kids),Current K-12,,,,,,,,,,,,Yes,,Yes,Science,,Yes,Yes,,No,Receiving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Republican
5524,1997,Male,,,Current K-12,No,No,,No,No,Yes,Public,Yes,Yes,No,Yes,Yes,,Yes,Art,Study first,No,,Yes,No,Giving,No,Yes,Pragmatist,No,No,Cool headed,Standard hours,Yes,Happy,No,Yes,No,Yes,P.M.,Yes,End,Yes,No,Circumstances,Yes,No,No,Yes,Yes,,,Yes,Tunes,People,No,No,No,Yes,Yes,Supportive,No,Mac,No,Risk-friendly,No,,Yes,Socialize,Yes,In-person,,Yes,Yes,Yes,Yay people!,No,No,Yes,,No,No,No,No,No,,Yes,No,Own,Optimist,Mom,No,No,Yes,Yes,Nope,Yes,No,No,No,Yes,Yes,Only-child,Yes,No,Yes,Democrat
5831,1984,Male,"$100,001 - $150,000",Single (no kids),Associate's Degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,Socialize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Republican
3776,1985,Female,"under $25,000",Married (w/kids),High School Diploma,,No,No,No,,Yes,,No,No,No,No,Yes,No,,,Study first,No,,,Yes,,No,No,,,,,,,,,,No,No,A.M.,Yes,Start,Yes,Yes,Circumstances,,,Yes,,No,TMI,No,,,People,Yes,,,,,,,PC,Yes,Cautious,,Yes!,No,Space,No,,No,Yes,Yes,Yes,Yay people!,Yes,No,,No,,,No,No,No,Yes,No,No,Rent,Optimist,Dad,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,,,,Republican
3867,1966,Female,"over $150,000",Married (w/kids),,No,Yes,No,No,Yes,Yes,Public,No,Yes,No,No,No,No,Yes,Art,Study first,No,Yes,No,Yes,Receiving,Yes,No,Pragmatist,No,No,Cool headed,Standard hours,No,Happy,Yes,Yes,Yes,No,A.M.,Yes,Start,Yes,No,Circumstances,,Yes,Yes,No,Yes,Mysterious,Yes,No,Tunes,Technology,Yes,Yes,Yes,Yes,No,,No,PC,Yes,Cautious,No,Yes!,No,Space,No,Online,No,No,Yes,Yes,Grrr people,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Own,Optimist,Mom,No,No,Yes,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Republican
3518,1966,Male,"$75,000 - $100,000",Married (no kids),,,,No,Yes,No,Yes,Public,No,No,No,Yes,No,No,Yes,Science,Study first,No,No,No,No,Giving,Yes,No,,,,Cool headed,Standard hours,,Happy,No,,,,,,,,,,,No,No,Yes,No,Mysterious,No,No,Talk,Technology,No,No,No,No,Yes,Supportive,No,PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Democrat
3493,1990,Male,"under $25,000",Single (no kids),Current Undergraduate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,Yes,Yes,Yes,,,PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Republican
6210,1944,Male,"$75,000 - $100,000",Married (w/kids),Master's Degree,No,,No,No,Yes,Yes,Public,No,Yes,No,No,No,,,,Study first,Yes,,No,No,,,No,,Yes,,,,Yes,,,Yes,No,No,A.M.,Yes,,Yes,,,Yes,No,Yes,Yes,No,,No,No,,Technology,Yes,,Yes,,No,Supportive,No,Mac,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Democrat
5015,1972,Male,,Married (no kids),Bachelor's Degree,Yes,Yes,No,Yes,Yes,Yes,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Try first,,,,No,Receiving,Yes,Yes,,No,No,Hot headed,Odd hours,No,,No,Yes,No,,P.M.,,,,Yes,,,Yes,No,Yes,Yes,,No,,Talk,Technology,No,,Yes,No,Yes,,No,PC,Yes,,,Yes!,No,Space,No,In-person,,No,,,,Yes,Yes,,Yes,No,No,,No,Yes,No,No,No,Own,,Dad,Yes,Yes,No,,Nope,Yes,No,No,Yes,,,Yes,,,Yes,Republican
6181,1969,,"$75,000 - $100,000",Single (no kids),Master's Degree,,,,,,,,No,Yes,No,Yes,Yes,Yes,Yes,Science,Try first,No,Yes,,Yes,,,,,,,Hot headed,Standard hours,No,,No,,Yes,No,,,,,,Circumstances,,,Yes,,No,Mysterious,No,No,Tunes,Technology,No,No,Yes,Yes,Yes,Demanding,Yes,Mac,,Risk-friendly,No,Umm...,No,Socialize,No,Online,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Democrat
2476,1939,Male,"$75,000 - $100,000",Married (no kids),Associate's Degree,No,No,No,No,Yes,Yes,Public,No,No,No,No,Yes,No,Yes,Science,Try first,No,No,Yes,No,Giving,Yes,No,Idealist,Yes,No,Hot headed,Odd hours,Yes,Happy,Yes,Yes,Yes,No,P.M.,,Start,,,Circumstances,Yes,No,Yes,Yes,Yes,Mysterious,No,No,Tunes,Technology,Yes,No,Yes,No,No,Supportive,No,Mac,No,Cautious,Yes,Umm...,No,Space,No,In-person,No,Yes,Yes,Yes,Grrr people,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Own,Optimist,Dad,Yes,Yes,Yes,No,Nope,Yes,No,Yes,Yes,Yes,No,Only-child,No,Yes,Yes,Republican
6084,,Male,"over $150,000",Married (w/kids),Bachelor's Degree,,,,,,,,,,,,,No,Yes,Science,Study first,No,Yes,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Republican
1370,1970,Male,"$50,000 - $74,999",Single (w/kids),Bachelor's Degree,No,No,No,Yes,No,No,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Try first,Yes,Yes,No,No,Giving,No,No,Idealist,Yes,No,Cool headed,Standard hours,No,Happy,Yes,Yes,No,Yes,A.M.,Yes,Start,Yes,No,Me,Yes,No,Yes,No,Yes,Mysterious,No,Yes,Talk,People,No,Yes,Yes,No,No,Demanding,No,PC,Yes,Risk-friendly,Yes,Yes!,No,Space,No,In-person,Yes,No,No,No,Grrr people,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Own,Optimist,Dad,Yes,Yes,Yes,Yes,Nope,Yes,No,No,Yes,No,Yes,Yes,No,No,No,Democrat
1010,1993,Female,,Single (no kids),Current Undergraduate,Yes,Yes,,No,,No,Public,Yes,Yes,No,No,,No,Yes,Art,Study first,Yes,,No,,,Yes,Yes,,,,,,No,,No,Yes,,,P.M.,,Start,,,,,,No,Yes,No,,No,No,Tunes,Technology,,Yes,,No,Yes,,No,Mac,,,No,,No,,No,Online,No,,Yes,No,Grrr people,,No,,Yes,Yes,No,,Yes,Yes,,Yes,No,,,Mom,No,No,Yes,Yes,,Yes,No,No,Yes,,No,Yes,,No,,Republican
6730,1983,Male,"$50,000 - $74,999",Married (w/kids),Bachelor's Degree,No,Yes,No,Yes,No,No,Public,,,,Yes,Yes,,Yes,Art,Study first,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Republican
4999,1997,Male,"over $150,000",Single (no kids),Current K-12,,,No,No,,,,No,No,Yes,Yes,,,Yes,,,,Yes,,,,,,,,,,,,,,Yes,,Yes,P.M.,,Start,Yes,Yes,,,Yes,No,No,,,,No,Tunes,People,,,,Yes,,,,,No,Cautious,No,,No,,,In-person,No,Yes,No,Yes,,,,,,,,Yes,,Yes,,,No,Own,Optimist,Dad,No,No,,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,,No,No,Republican
2104,1970,Male,"over $150,000",Married (no kids),Master's Degree,,,,,Yes,No,Private,No,Yes,No,Yes,Yes,Yes,Yes,Science,Try first,No,Yes,No,Yes,Giving,Yes,No,Idealist,No,Yes,Hot headed,Standard hours,Yes,Right,Yes,Yes,Yes,Yes,A.M.,Yes,Start,Yes,No,Me,No,Yes,Yes,Yes,No,TMI,Yes,No,Tunes,People,No,No,Yes,Yes,Yes,Supportive,No,PC,Yes,Risk-friendly,Yes,Umm...,No,Socialize,No,In-person,Yes,Yes,Yes,No,Yay people!,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,No,Own,Optimist,Dad,No,Yes,No,Yes,Check!,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Democrat
2756,1962,Female,"over $150,000",Married (no kids),,,No,No,Yes,Yes,Yes,Public,No,Yes,,No,Yes,No,Yes,,,,,,Yes,,Yes,No,,,,,,,,,,,,A.M.,Yes,,,,Me,,Yes,Yes,Yes,No,,,,Talk,People,No,Yes,Yes,,Yes,Demanding,Yes,Mac,No,Cautious,,Yes!,No,Space,No,Online,No,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,No,,Yes,Own,Optimist,Dad,Yes,,Yes,Yes,,Yes,No,No,Yes,No,No,Yes,,,Yes,Democrat
173,1966,Male,"$75,000 - $100,000",Married (w/kids),,No,No,No,No,No,Yes,Public,Yes,Yes,No,Yes,No,No,Yes,Science,Study first,No,Yes,No,Yes,Giving,Yes,No,Idealist,No,No,Hot headed,Standard hours,Yes,Right,Yes,Yes,No,No,P.M.,Yes,End,Yes,Yes,Me,No,Yes,Yes,Yes,No,Mysterious,No,No,Talk,Technology,Yes,No,Yes,No,No,Supportive,No,PC,Yes,Cautious,No,Umm...,No,Space,No,In-person,Yes,Yes,Yes,No,Grrr people,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,No,Own,Pessimist,Dad,Yes,Yes,No,Yes,Nope,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Republican
6392,1989,Female,"$75,000 - $100,000",Married (no kids),Bachelor's Degree,,,,,,,,,,,No,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,Yes,End,Yes,Yes,Me,,Yes,Yes,Yes,No,,No,Yes,Tunes,People,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Republican
